ID;NOTA1;NOTA2;NOTA3;NOTA4;MEDIA;SITUACAO;CONCEITO
4424;7;8;1;7;5;AP;REG
4425;9;10;8;0;6;AP;REG
4426;9;6;6;4;6;AP;REG
4427;1;10;0;6;4;RE;INS
4428;5;9;0;4;4;RE;INS
4429;7;1;7;4;4;RE;INS
4430;4;0;10;4;4;RE;INS
4431;10;9;8;6;8;AP;BOM
4432;10;0;0;8;4;RE;INS
4433;4;8;5;9;6;AP;REG
4434;6;9;1;6;5;AP;REG
4435;5;0;10;7;5;AP;REG
4436;10;8;5;3;6;AP;REG
4437;0;8;5;2;3;RE;INS
4438;3;10;4;6;5;AP;REG
4439;1;5;1;1;2;RE;INS
4440;10;10;8;6;8;AP;BOM
4441;2;7;3;5;4;RE;INS
4442;8;2;8;8;6;AP;REG
4443;7;1;8;1;4;RE;INS
4444;10;7;6;0;5;AP;REG
4445;3;7;3;4;4;RE;INS
4446;8;10;5;7;7;AP;BOM
4447;4;2;0;5;2;RE;INS
4448;4;0;1;3;2;RE;INS
4449;1;5;4;10;5;AP;REG
4450;10;0;7;2;4;RE;INS
4451;1;8;4;8;5;AP;REG
4452;7;9;8;7;7;AP;BOM
4453;5;3;5;10;5;AP;REG
4454;6;0;5;1;3;RE;INS
4455;7;0;5;8;5;AP;REG
4456;9;3;4;3;4;RE;INS
4457;7;6;8;4;6;AP;REG
4458;8;10;8;5;7;AP;BOM
4459;0;6;10;0;4;RE;INS
4460;2;6;3;4;3;RE;INS
4461;0;9;9;2;5;AP;REG
4462;5;3;6;3;4;RE;INS
4463;3;8;5;10;6;AP;REG
4464;6;3;2;8;4;RE;INS
4465;10;6;9;4;7;AP;BOM
4466;7;3;7;0;4;RE;INS
4467;3;8;1;3;3;RE;INS
4468;3;3;10;2;4;RE;INS
4469;9;8;6;7;7;AP;BOM
4470;1;6;9;1;4;RE;INS
4471;8;5;5;1;4;RE;INS
4472;0;5;3;1;2;RE;INS
4473;0;7;2;1;2;RE;INS
4474;8;3;3;4;4;RE;INS
4475;4;0;10;2;4;RE;INS
4476;1;6;2;1;2;RE;INS
4477;8;9;7;8;8;AP;BOM
4478;6;6;5;1;4;RE;INS
4479;1;4;2;10;4;RE;INS
4480;2;1;10;3;4;RE;INS
4481;9;8;7;2;6;AP;REG
4482;4;1;4;8;4;RE;INS
4483;0;0;4;9;3;RE;INS
4484;5;3;8;6;5;AP;REG
4485;1;2;10;5;4;RE;INS
4486;2;6;8;2;4;RE;INS
4487;10;1;4;0;3;RE;INS
4488;4;10;3;4;5;AP;REG
4489;0;8;6;6;5;AP;REG
4490;6;5;10;1;5;AP;REG
4491;4;3;7;2;4;RE;INS
4492;9;9;10;10;9;AP;EXC
4493;9;5;7;3;6;AP;REG
4494;6;0;1;4;2;RE;INS
4495;7;5;0;4;4;RE;INS
4496;1;3;3;3;2;RE;INS
4497;1;4;5;7;4;RE;INS
4498;1;9;4;8;5;AP;REG
4499;2;6;2;8;4;RE;INS
4500;3;9;2;9;5;AP;REG
4501;2;8;1;10;5;AP;REG
4502;4;7;8;2;5;AP;REG
4503;4;9;1;5;4;RE;INS
4504;3;8;8;9;7;AP;BOM
4505;5;10;9;2;6;AP;REG
4506;4;9;0;0;3;RE;INS
4507;8;3;8;3;5;AP;REG
4508;2;6;10;9;6;AP;REG
4509;10;9;0;5;6;AP;REG
4510;6;2;7;10;6;AP;REG
4511;9;0;1;2;3;RE;INS
4512;1;2;7;4;3;RE;INS
4513;10;9;7;0;6;AP;REG
4514;5;3;7;7;5;AP;REG
4515;2;5;2;2;2;RE;INS
4516;10;7;10;10;9;AP;EXC
4517;9;2;1;8;5;AP;REG
4518;7;4;1;8;5;AP;REG
4519;10;3;9;3;6;AP;REG
4520;0;2;0;4;1;RE;INS
4521;5;6;1;7;4;RE;INS
4522;5;2;10;4;5;AP;REG
4523;9;4;7;1;5;AP;REG
4524;5;10;10;8;8;AP;BOM
4525;6;5;9;8;7;AP;BOM
4526;4;10;8;3;6;AP;REG
4527;6;0;10;10;6;AP;REG
4528;3;1;2;9;3;RE;INS
4529;5;8;7;7;6;AP;REG
4530;5;3;3;1;3;RE;INS
4531;3;4;5;5;4;RE;INS
4532;10;9;1;8;7;AP;BOM
4533;0;1;3;10;3;RE;INS
4534;7;8;8;4;6;AP;REG
4535;10;2;5;7;6;AP;REG
4536;10;4;4;6;6;AP;REG
4537;5;9;6;5;6;AP;REG
4538;1;9;4;0;3;RE;INS
4539;8;0;2;3;3;RE;INS
4540;10;7;6;1;6;AP;REG
4541;7;4;4;0;3;RE;INS
4542;4;7;3;1;3;RE;INS
4543;6;3;6;4;4;RE;INS
4544;10;1;0;8;4;RE;INS
4545;6;9;9;7;7;AP;BOM
4546;2;6;1;4;3;RE;INS
4547;5;4;9;6;6;AP;REG
4548;0;1;6;1;2;RE;INS
4549;5;1;2;5;3;RE;INS
4550;6;10;9;7;8;AP;BOM
4551;4;2;0;5;2;RE;INS
4552;5;0;3;10;4;RE;INS
4553;5;9;1;9;6;AP;REG
4554;7;4;4;7;5;AP;REG
4555;6;7;6;4;5;AP;REG
4556;4;3;6;0;3;RE;INS
4557;5;3;9;4;5;AP;REG
4558;6;0;5;1;3;RE;INS
4559;4;2;6;7;4;RE;INS
4560;3;3;3;1;2;RE;INS
4561;10;2;9;10;7;AP;BOM
4562;10;9;0;2;5;AP;REG
4563;8;9;0;4;5;AP;REG
4564;6;9;7;9;7;AP;BOM
4565;1;0;4;8;3;RE;INS
4566;4;6;5;7;5;AP;REG
4567;8;8;10;0;6;AP;REG
4568;5;10;6;3;6;AP;REG
4569;5;3;6;6;5;AP;REG
4570;9;2;6;2;4;RE;INS
4571;7;10;4;1;5;AP;REG
4572;1;7;8;4;5;AP;REG
4573;6;7;5;4;5;AP;REG
4574;2;5;10;8;6;AP;REG
4575;10;1;1;6;4;RE;INS
4576;10;10;0;8;7;AP;BOM
4577;5;9;0;9;5;AP;REG
4578;8;9;1;10;7;AP;BOM
4579;9;8;7;2;6;AP;REG
4580;6;7;5;0;4;RE;INS
4581;3;6;2;0;2;RE;INS
4582;9;9;5;10;8;AP;BOM
4583;6;4;10;8;7;AP;BOM
4584;4;4;2;4;3;RE;INS
4585;9;8;8;0;6;AP;REG
4586;8;2;10;2;5;AP;REG
4587;6;4;2;4;4;RE;INS
4588;2;4;7;1;3;RE;INS
4589;0;8;10;10;7;AP;BOM
4590;2;7;10;8;6;AP;REG
4591;3;8;6;8;6;AP;REG
4592;0;3;7;3;3;RE;INS
4593;10;2;6;3;5;AP;REG
4594;1;7;5;5;4;RE;INS
4595;2;2;10;3;4;RE;INS
4596;9;1;5;5;5;AP;REG
4597;0;10;7;9;6;AP;REG
4598;5;6;3;0;3;RE;INS
4599;10;5;7;6;7;AP;BOM
4600;5;1;0;3;2;RE;INS
4601;10;6;9;2;6;AP;REG
4602;5;8;7;1;5;AP;REG
4603;7;0;0;2;2;RE;INS
4604;7;1;7;1;4;RE;INS
4605;1;10;5;10;6;AP;REG
4606;7;4;2;5;4;RE;INS
4607;3;3;8;4;4;RE;INS
4608;9;7;0;8;6;AP;REG
4609;4;1;0;4;2;RE;INS
4610;8;5;7;7;6;AP;REG
4611;6;5;10;2;5;AP;REG
4612;2;6;7;6;5;AP;REG
4613;1;0;1;8;2;RE;INS
4614;5;1;2;10;4;RE;INS
4615;5;5;7;9;6;AP;REG
4616;5;7;10;9;7;AP;BOM
4617;10;2;5;10;6;AP;REG
4618;0;10;4;6;5;AP;REG
4619;0;0;4;9;3;RE;INS
4620;8;8;10;5;7;AP;BOM
4621;0;4;4;4;3;RE;INS
4622;8;5;6;0;4;RE;INS
4623;9;8;8;2;6;AP;REG
4624;10;9;2;1;5;AP;REG
4625;3;10;6;5;6;AP;REG
4626;7;0;5;0;3;RE;INS
4627;4;10;0;4;4;RE;INS
4628;10;0;7;0;4;RE;INS
4629;3;3;6;3;3;RE;INS
4630;2;0;7;5;3;RE;INS
4631;5;0;8;5;4;RE;INS
4632;1;8;1;4;3;RE;INS
4633;9;3;5;4;5;AP;REG
4634;8;1;8;7;6;AP;REG
4635;7;2;5;7;5;AP;REG
4636;4;5;3;10;5;AP;REG
4637;2;10;3;9;6;AP;REG
4638;8;9;3;8;7;AP;BOM
4639;0;4;10;3;4;RE;INS
4640;5;3;2;6;4;RE;INS
4641;5;0;9;0;3;RE;INS
4642;5;0;0;2;1;RE;INS
4643;8;2;3;8;5;AP;REG
4644;0;9;2;3;3;RE;INS
4645;4;9;7;9;7;AP;BOM
4646;3;2;4;8;4;RE;INS
4647;3;9;3;3;4;RE;INS
4648;6;10;9;6;7;AP;BOM
4649;2;6;0;8;4;RE;INS
4650;3;0;7;3;3;RE;INS
4651;6;3;7;6;5;AP;REG
4652;7;4;5;8;6;AP;REG
4653;5;2;3;6;4;RE;INS
4654;4;0;2;1;1;RE;INS
4655;8;2;7;1;4;RE;INS
4656;1;9;2;6;4;RE;INS
4657;9;6;6;7;7;AP;BOM
4658;10;10;0;3;5;AP;REG
4659;8;2;7;8;6;AP;REG
4660;0;9;1;3;3;RE;INS
4661;8;3;8;1;5;AP;REG
4662;1;4;8;9;5;AP;REG
4663;3;4;7;0;3;RE;INS
4664;4;7;6;8;6;AP;REG
4665;4;2;2;10;4;RE;INS
4666;6;0;9;10;6;AP;REG
4667;3;3;6;8;5;AP;REG
4668;5;1;8;0;3;RE;INS
4669;9;9;2;5;6;AP;REG
4670;7;1;8;5;5;AP;REG
4671;9;2;5;0;4;RE;INS
4672;3;8;4;6;5;AP;REG
4673;6;2;1;8;4;RE;INS
4674;6;2;6;2;4;RE;INS
4675;6;0;0;6;3;RE;INS
4676;6;8;1;5;5;AP;REG
4677;3;0;2;2;1;RE;INS
4678;0;4;8;0;3;RE;INS
4679;6;9;5;1;5;AP;REG
4680;4;3;6;4;4;RE;INS
4681;0;10;3;3;4;RE;INS
4682;7;9;8;8;8;AP;BOM
4683;4;4;0;4;3;RE;INS
4684;5;2;9;3;4;RE;INS
4685;8;5;1;4;4;RE;INS
4686;10;3;4;9;6;AP;REG
4687;5;3;8;9;6;AP;REG
4688;1;9;4;6;5;AP;REG
4689;10;1;6;1;4;RE;INS
4690;6;1;3;2;3;RE;INS
4691;4;10;4;10;7;AP;BOM
4692;9;7;9;1;6;AP;REG
4693;4;5;3;10;5;AP;REG
4694;3;10;3;4;5;AP;REG
4695;10;0;0;4;3;RE;INS
4696;3;9;4;5;5;AP;REG
4697;9;9;6;8;8;AP;BOM
4698;6;7;7;6;6;AP;REG
4699;9;2;6;6;5;AP;REG
4700;7;2;2;0;2;RE;INS
4701;0;10;7;2;4;RE;INS
4702;10;5;1;10;6;AP;REG
4703;2;2;10;6;5;AP;REG
4704;0;10;7;3;5;AP;REG
4705;2;10;10;5;6;AP;REG
4706;2;3;1;6;3;RE;INS
4707;6;1;1;5;3;RE;INS
4708;7;8;1;4;5;AP;REG
4709;8;1;4;1;3;RE;INS
4710;3;7;0;6;4;RE;INS
4711;10;7;3;0;5;AP;REG
4712;5;3;4;10;5;AP;REG
4713;5;3;7;9;6;AP;REG
4714;10;1;7;0;4;RE;INS
4715;8;1;8;10;6;AP;REG
4716;6;9;1;8;6;AP;REG
4717;6;10;1;2;4;RE;INS
4718;5;2;0;3;2;RE;INS
4719;1;7;1;0;2;RE;INS
4720;0;1;8;5;3;RE;INS
4721;9;10;5;10;8;AP;BOM
4722;1;1;1;10;3;RE;INS
4723;9;6;7;0;5;AP;REG
4724;8;3;4;10;6;AP;REG
4725;5;1;9;5;5;AP;REG
4726;3;5;9;0;4;RE;INS
4727;1;5;7;1;3;RE;INS
4728;7;8;10;7;8;AP;BOM
4729;9;7;0;1;4;RE;INS
4730;2;4;6;2;3;RE;INS
4731;0;0;3;5;2;RE;INS
4732;3;7;5;8;5;AP;REG
4733;1;7;4;5;4;RE;INS
4734;10;3;9;3;6;AP;REG
4735;5;0;6;3;3;RE;INS
4736;2;4;0;6;3;RE;INS
4737;8;10;0;9;6;AP;REG
4738;10;10;3;2;6;AP;REG
4739;3;7;8;3;5;AP;REG
4740;2;10;9;2;5;AP;REG
4741;5;4;6;7;5;AP;REG
4742;6;2;3;4;3;RE;INS
4743;10;4;4;5;5;AP;REG
4744;6;1;10;5;5;AP;REG
4745;2;2;8;6;4;RE;INS
4746;6;8;8;3;6;AP;REG
4747;4;7;2;7;5;AP;REG
4748;3;3;10;2;4;RE;INS
4749;10;0;9;6;6;AP;REG
4750;5;8;10;1;6;AP;REG
4751;5;0;4;6;3;RE;INS
4752;7;0;1;7;3;RE;INS
4753;9;8;1;8;6;AP;REG
4754;5;2;7;6;5;AP;REG
4755;7;2;7;4;5;AP;REG
4756;7;7;8;3;6;AP;REG
4757;5;8;4;4;5;AP;REG
4758;9;8;2;8;6;AP;REG
4759;3;7;1;9;5;AP;REG
4760;1;1;5;10;4;RE;INS
4761;9;9;0;5;5;AP;REG
4762;4;6;3;7;5;AP;REG
4763;2;3;1;9;3;RE;INS
4764;9;7;3;1;5;AP;REG
4765;9;5;1;1;4;RE;INS
4766;3;1;7;0;2;RE;INS
4767;7;10;10;4;7;AP;BOM
4768;3;9;9;10;7;AP;BOM
4769;1;9;4;10;6;AP;REG
4770;2;10;2;0;3;RE;INS
4771;4;8;10;8;7;AP;BOM
4772;8;9;3;3;5;AP;REG
4773;5;10;6;0;5;AP;REG
4774;7;0;7;3;4;RE;INS
4775;0;0;3;8;2;RE;INS
4776;3;0;9;9;5;AP;REG
4777;10;10;10;6;9;AP;EXC
4778;5;2;7;7;5;AP;REG
4779;10;4;0;1;3;RE;INS
4780;7;10;9;8;8;AP;BOM
4781;0;10;10;6;6;AP;REG
4782;2;3;2;3;2;RE;INS
4783;10;0;3;9;5;AP;REG
4784;6;5;1;10;5;AP;REG
4785;9;8;6;10;8;AP;BOM
4786;5;8;2;9;6;AP;REG
4787;5;3;0;2;2;RE;INS
4788;4;8;2;5;4;RE;INS
4789;3;9;4;4;5;AP;REG
4790;1;5;4;8;4;RE;INS
4791;7;0;3;1;2;RE;INS
4792;5;5;4;7;5;AP;REG
4793;7;8;2;10;6;AP;REG
4794;5;7;7;2;5;AP;REG
4795;1;0;9;8;4;RE;INS
4796;0;3;8;5;4;RE;INS
4797;2;1;0;8;2;RE;INS
4798;10;2;9;8;7;AP;BOM
4799;6;2;4;8;5;AP;REG
4800;2;0;9;6;4;RE;INS
4801;8;2;6;7;5;AP;REG
4802;7;6;7;9;7;AP;BOM
4803;3;0;5;4;3;RE;INS
4804;9;7;9;9;8;AP;BOM
4805;9;4;4;7;6;AP;REG
4806;9;4;8;8;7;AP;BOM
4807;1;8;0;9;4;RE;INS
4808;0;6;0;9;3;RE;INS
4809;1;9;8;10;7;AP;BOM
4810;1;0;8;0;2;RE;INS
4811;8;9;2;6;6;AP;REG
4812;5;2;7;6;5;AP;REG
4813;8;9;2;1;5;AP;REG
4814;6;7;1;9;5;AP;REG
4815;3;2;9;10;6;AP;REG
4816;6;9;9;2;6;AP;REG
4817;2;1;7;7;4;RE;INS
4818;8;5;7;8;7;AP;BOM
4819;2;1;9;6;4;RE;INS
4820;6;3;5;7;5;AP;REG
4821;4;4;4;10;5;AP;REG
4822;1;2;5;3;2;RE;INS
4823;3;8;7;4;5;AP;REG
4824;1;6;7;3;4;RE;INS
4825;1;10;9;5;6;AP;REG
4826;5;5;2;7;4;RE;INS
4827;2;4;6;5;4;RE;INS
4828;4;9;1;2;4;RE;INS
4829;9;3;5;3;5;AP;REG
4830;4;8;7;2;5;AP;REG
4831;10;0;6;2;4;RE;INS
4832;10;2;2;4;4;RE;INS
4833;7;3;3;9;5;AP;REG
4834;2;10;0;8;5;AP;REG
4835;9;10;3;8;7;AP;BOM
4836;4;1;8;6;4;RE;INS
4837;9;10;2;8;7;AP;BOM
4838;1;3;9;0;3;RE;INS
4839;5;0;6;6;4;RE;INS
4840;5;10;1;2;4;RE;INS
4841;4;7;5;10;6;AP;REG
4842;9;1;9;9;7;AP;BOM
4843;9;6;1;7;5;AP;REG
4844;4;10;10;5;7;AP;BOM
4845;0;8;9;7;6;AP;REG
4846;1;6;3;10;5;AP;REG
4847;5;7;3;0;3;RE;INS
4848;1;1;1;2;1;RE;INS
4849;2;7;3;5;4;RE;INS
4850;10;7;8;4;7;AP;BOM
4851;4;5;8;4;5;AP;REG
4852;3;7;2;5;4;RE;INS
4853;2;5;6;4;4;RE;INS
4854;8;6;1;10;6;AP;REG
4855;3;8;10;5;6;AP;REG
4856;0;4;2;2;2;RE;INS
4857;2;1;8;9;5;AP;REG
4858;1;7;6;0;3;RE;INS
4859;10;2;0;5;4;RE;INS
4860;10;2;2;9;5;AP;REG
4861;2;5;8;5;5;AP;REG
4862;4;8;5;1;4;RE;INS
4863;10;8;7;7;8;AP;BOM
4864;1;6;4;2;3;RE;INS
4865;10;9;1;4;6;AP;REG
4866;7;6;9;1;5;AP;REG
4867;3;1;4;10;4;RE;INS
4868;6;10;8;5;7;AP;BOM
4869;4;4;3;3;3;RE;INS
4870;2;4;1;10;4;RE;INS
4871;10;9;0;10;7;AP;BOM
4872;5;2;5;10;5;AP;REG
4873;9;6;2;5;5;AP;REG
4874;3;7;5;1;4;RE;INS
4875;6;8;1;3;4;RE;INS
4876;4;8;0;8;5;AP;REG
4877;0;4;5;5;3;RE;INS
4878;0;2;6;4;3;RE;INS
4879;3;6;4;10;5;AP;REG
4880;7;9;2;6;6;AP;REG
4881;1;9;10;9;7;AP;BOM
4882;6;8;5;7;6;AP;REG
4883;10;10;8;3;7;AP;BOM
4884;8;0;6;5;4;RE;INS
4885;4;9;6;7;6;AP;REG
4886;6;7;0;3;4;RE;INS
4887;7;2;9;8;6;AP;REG
4888;3;3;7;4;4;RE;INS
4889;7;3;5;3;4;RE;INS
4890;1;4;3;8;4;RE;INS
4891;10;7;5;7;7;AP;BOM
4892;10;6;5;9;7;AP;BOM
4893;0;8;3;1;3;RE;INS
4894;7;10;3;7;6;AP;REG
4895;0;0;3;10;3;RE;INS
4896;7;3;10;10;7;AP;BOM
4897;2;10;2;2;4;RE;INS
4898;0;4;3;9;4;RE;INS
4899;8;0;8;6;5;AP;REG
4900;8;2;0;4;3;RE;INS
4901;3;1;6;1;2;RE;INS
4902;1;9;6;2;4;RE;INS
4903;3;8;6;2;4;RE;INS
4904;5;7;7;1;5;AP;REG
4905;5;10;4;5;6;AP;REG
4906;5;1;9;0;3;RE;INS
4907;3;4;5;10;5;AP;REG
4908;8;6;2;7;5;AP;REG
4909;7;6;9;2;6;AP;REG
4910;0;0;4;10;3;RE;INS
4911;5;3;0;9;4;RE;INS
4912;1;2;0;5;2;RE;INS
4913;5;10;8;5;7;AP;BOM
4914;4;10;3;1;4;RE;INS
4915;3;6;8;4;5;AP;REG
4916;8;1;4;2;3;RE;INS
4917;0;9;3;0;3;RE;INS
4918;9;7;6;8;7;AP;BOM
4919;3;8;7;1;4;RE;INS
4920;1;4;7;5;4;RE;INS
4921;0;4;6;0;2;RE;INS
4922;8;1;8;2;4;RE;INS
4923;1;1;6;2;2;RE;INS
4924;5;0;0;5;2;RE;INS
4925;1;6;10;3;5;AP;REG
4926;10;0;10;5;6;AP;REG
4927;3;2;4;10;4;RE;INS
4928;9;6;3;6;6;AP;REG
4929;8;1;0;10;4;RE;INS
4930;5;8;9;0;5;AP;REG
4931;2;3;1;4;2;RE;INS
4932;3;6;3;7;4;RE;INS
4933;3;2;9;1;3;RE;INS
4934;8;6;5;3;5;AP;REG
4935;2;4;9;8;5;AP;REG
4936;10;4;0;8;5;AP;REG
4937;4;6;6;9;6;AP;REG
4938;2;3;3;1;2;RE;INS
4939;4;5;3;10;5;AP;REG
4940;2;10;2;9;5;AP;REG
4941;9;0;10;10;7;AP;BOM
4942;2;8;4;4;4;RE;INS
4943;2;4;5;8;4;RE;INS
4944;6;1;1;3;2;RE;INS
4945;2;3;6;5;4;RE;INS
4946;7;9;5;7;7;AP;BOM
4947;7;5;10;7;7;AP;BOM
4948;4;4;4;3;3;RE;INS
4949;10;4;5;6;6;AP;REG
4950;1;0;1;7;2;RE;INS
4951;4;10;10;9;8;AP;BOM
4952;7;9;5;9;7;AP;BOM
4953;5;2;2;9;4;RE;INS
4954;4;10;6;4;6;AP;REG
4955;10;8;4;4;6;AP;REG
4956;10;6;2;0;4;RE;INS
4957;10;5;2;1;4;RE;INS
4958;2;7;5;8;5;AP;REG
4959;0;9;1;2;3;RE;INS
4960;9;9;5;9;8;AP;BOM
4961;6;9;10;9;8;AP;BOM
4962;1;1;9;10;5;AP;REG
4963;1;0;4;6;2;RE;INS
4964;7;0;2;6;3;RE;INS
4965;0;0;0;10;2;RE;INS
4966;2;8;1;5;4;RE;INS
4967;2;3;0;6;2;RE;INS
4968;5;1;9;10;6;AP;REG
4969;0;2;7;6;3;RE;INS
4970;3;4;9;1;4;RE;INS
4971;2;2;8;6;4;RE;INS
4972;8;2;5;1;4;RE;INS
4973;0;10;10;0;5;AP;REG
4974;4;7;0;6;4;RE;INS
4975;6;5;5;7;5;AP;REG
4976;9;4;1;10;6;AP;REG
4977;4;2;0;7;3;RE;INS
4978;7;8;1;6;5;AP;REG
4979;5;9;3;1;4;RE;INS
4980;4;1;3;7;3;RE;INS
4981;1;3;9;7;5;AP;REG
4982;4;10;1;5;5;AP;REG
4983;1;9;8;4;5;AP;REG
4984;0;3;5;3;2;RE;INS
4985;1;5;2;1;2;RE;INS
4986;5;0;2;8;3;RE;INS
4987;7;1;1;2;2;RE;INS
4988;4;6;7;0;4;RE;INS
4989;6;10;9;5;7;AP;BOM
4990;0;6;8;2;4;RE;INS
4991;5;9;7;3;6;AP;REG
4992;4;3;1;7;3;RE;INS
4993;8;10;3;10;7;AP;BOM
4994;6;7;0;2;3;RE;INS
4995;4;3;0;1;2;RE;INS
4996;1;5;2;2;2;RE;INS
4997;0;6;9;2;4;RE;INS
4998;9;4;1;3;4;RE;INS
4999;3;2;8;6;4;RE;INS
5000;3;7;7;4;5;AP;REG
